Smiles,CYP1A2,CYP2A6,CYP2B6,CYP2C8,CYP2C9,CYP2C19,CYP2D6,CYP2E1,CYP3A4,St_smi,stratify_col
[O:1]=[C:2]([O:3][C:4]1([C:5](=[O:6])[CH3:7])[C:8](=[CH2:9])[CH2:10][CH:11]2[CH:12]3[CH2:13][CH2:14][C:15]4=[CH:16][C:17](=[O:18])[CH2:19][CH2:20][CH:21]4[CH:22]3[CH2:23][CH2:24][C:25]12[CH3:26])[CH3:27],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,C=C1CC2C3CCC4=CC(=O)CCC4C3CCC2(C)C1(OC(C)=O)C(C)=O,1.0
CC(=O)[C@@]1(O)OCC(O)C1O,,,,,,,,,0.0,CC(=O)C1(O)OCC(O)C1O,0.0
CC(=O)Nc1ccc(O)cc1,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,CC(=O)Nc1ccc(O)cc1,7.0
CN1CCC[C@H]1c1cccnc1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CN1CCCC1c1cccnc1,9.0
CC(C)c1cccc(C(C)C)c1O,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,CC(C)c1cccc(C(C)C)c1O,9.0
O=C(Oc1cc2c([C@@H]3[C@H]([C@H]4[C@@](C)([C@@H](O)CC4)CC3)CC2)cc1)c1ccccc1,1.0,,,,1.0,1.0,1.0,,1.0,CC12CCC3c4ccc(OC(=O)c5ccccc5)cc4CCC3C1CCC2O,5.0
O=C1N=C(O)C(CC)(CC)C(O)=N1,,,,,,1.0,1.0,,,CCC1(CC)C(O)=NC(=O)N=C1O,2.0
Clc1c(Cl)cccc1C1C(C(=O)OCOC(=O)CCC)=C(C)NC(C)=C1C(=O)OC,,,,,,,,,1.0,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl,1.0
O=NN1CC=CCC1c1cccnc1,,1.0,,,,,,,1.0,O=NN1CC=CCC1c1cccnc1,2.0
C=C(C)[C@@H]1CC=C(C)CC1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,C=C(C)C1CC=C(C)CC1,4.0
[O:1]=[c:2]1[n:3][c:4]([nH:5][o:6]1)-[c:7]2[cH:8][cH:9][cH:10][cH:11][c:12]2-[c:13]3[cH:14][cH:15][c:16]([cH:17][cH:18]3)[CH2:19][n:20]4[c:21]([n:22][c:23]5[cH:24][cH:25][cH:26][c:27]([C:28](=[O:29])[OH:30])[c:31]45)[O:32][CH2:33][CH3:34],0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nc(=O)o[nH]2)cc1,1.0
O=C1C=C2[C@@H]([C@@H]3[C@H]([C@H]4[C@@](CC)([C@](O)(C#C)C=C4)CC3)CC2)CC1,,,,,,,,,1.0,C#CC1(O)C=CC2C3CCC4=CC(=O)CCC4C3CCC21CC,1.0
CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6O)C(O)C[C@]5(C)C4CC[C@]3(C)C12,,,,,,,,,0.0,CC1=C(CCC(C)COC2OC(CO)C(O)C(O)C2O)OC2CC3C4CCC5CC(OC6OC(COC7OCC(O)C(O)C7O)C(O)C(O)C6O)C(O)CC5(C)C4CCC3(C)C12,0.0
[N:1]#[C:2][CH2:3][CH:4]([n:5]1[n:6][cH:7][c:8]([cH:9]1)-[c:10]2[n:11][cH:12][nH:13][c:14]-3[n:15][cH:16][cH:17][c:18]23)[CH:19]4[CH2:20][CH2:21][CH:22]([OH:23])[CH2:24]4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,N#CCC(C1CCC(O)C1)n1cc(-c2nc[nH]c3nccc2-3)cn1,2.0
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)C3=CC[C@]2(C)[C@H]1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3=CCC2(C)C1C(=O)CN1CCN(c2cc(N3CCCC3)nc(N3CCCC3)n2)CC1,1.0
FC(F)(F)c1cc(N=C(O)c2cc(Nc3nc(-c4cnccc4)ccn3)c(C)cc2)cc(-n2cc(C)nc2)c1,,,,,,,,,1.0,Cc1cn(-c2cc(N=C(O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1,1.0
CCC[C@@H]1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCC1OC2CC3C4CCC5=CC(=O)C=CC5(C)C4C(O)CC3(C)C2(C(=O)CO)O1,1.0
C=CC(=C)Cl,,,,,,,,1.0,,C=CC(=C)Cl,1.0
Clc1cc2C(c3ccccc3)=NC(C(=O)O)C(O)=Nc2cc1,,,,,,,,,1.0,O=C(O)C1N=C(c2ccccc2)c2cc(Cl)ccc2N=C1O,1.0
S(=O)(=O)(NC(O)=NN1CC2C(C1)CCC2)c1ccc(C)cc1,,,,,1.0,1.0,1.0,,,Cc1ccc(S(=O)(=O)NC(O)=NN2CC3CCCC3C2)cc1,3.0
Clc1c(N)cc(OC)c(C(O)=N[C@H]2[C@@H](OC)CN(CCCOc3ccc(F)cc3)CC2)c1,1.0,,,,1.0,1.0,1.0,,1.0,COc1cc(N)c(Cl)cc1C(O)=NC1CCN(CCCOc2ccc(F)cc2)CC1OC,5.0
[N:1]#[C:2][c:3]1[cH:4][cH:5][c:6]([c:7]([O:8][CH3:9])[cH:10]1)-[c:11]2[c:12]([C:13](=[O:14])[NH2:15])[c:16]([n:17][c:18]3[c:19]2[c:20]([n:21][cH:22][c:23]3[CH2:24][OH:25])[O:26][CH2:27][CH3:28])[CH3:29],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCOc1ncc(CO)c2nc(C)c(C(N)=O)c(-c3ccc(C#N)cc3OC)c12,1.0
C1CCN2C[C@@H]3C[C@@H](CN4CCCC[C@@H]34)[C@H]2C1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,C1CCN2CC3CC(CN4CCCCC34)C2C1,1.0
CC1(C)C(=O)CC(O)[C@]23C(=O)OC4OCC(=CCC12)C43,,,,,,,,,0.0,CC1(C)C(=O)CC(O)C23C(=O)OC4OCC(=CCC12)C43,0.0
O=C(C)[C@@]1(O)C[C@H](O[C@@H]2O[C@@H](C)[C@@H](O)[C@@H](N)C2)c2c(O)c3C(=O)c4c(C(=O)c3c(O)c2C1)cccc4,,,,,1.0,,,,0.0,CC(=O)C1(O)Cc2c(O)c3c(c(O)c2C(OC2CC(N)C(O)C(C)O2)C1)C(=O)c1ccccc1C3=O,1.0
[F:1][c:2]1[cH:3][cH:4][c:5]([cH:6][cH:7]1)-[c:8]2[cH:9][c:10]([n:11][c:12]3[c:13]2[CH2:14][CH2:15][CH2:16][CH2:17][CH2:18][CH2:19]3)[NH:20][CH2:21][CH2:22][NH2:23],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NCCNc1cc(-c2ccc(F)cc2)c2c(n1)CCCCCC2,1.0
O(CCCN1CCOCC1)c1c(OC)c2N=C(N=C(O)C=3C=NC(=N)NC=3)N3C(=NCC3)c2cc1,,,,,,,,,1.0,COc1c(OCCCN2CCOCC2)ccc2c1N=C(N=C(O)c1cnc(=N)[nH]c1)N1CCN=C21,1.0
O=C1N(C)C(=O)c2n(CCNC(Cc3ccccc3)C)cnc2N1C,1.0,,,,,,,,,CC(Cc1ccccc1)NCCn1cnc2c1c(=O)n(C)c(=O)n2C,1.0
[O:1]=[C:2]([NH:3][CH:4]1[CH2:5][CH2:6][CH2:7][CH2:8][CH2:9]1)[NH:10][S:11](=[O:12])(=[O:13])[c:14]2[cH:15][cH:16][c:17]([cH:18][cH:19]2)[CH2:20][CH2:21][NH:22][C:23](=[O:24])[c:25]3[cH:26][c:27]([Cl:28])[cH:29][cH:30][c:31]3[O:32][CH3:33],0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,3.0
[O:1]=[C:2]([N:3]([c:4]1[cH:5][cH:6][cH:7][cH:8][cH:9]1)[CH:10]2[CH2:11][CH2:12][N:13]([CH2:14][CH2:15][c:16]3[cH:17][cH:18][cH:19][cH:20][cH:21]3)[CH2:22][CH2:23]2)[CH2:24][CH2:25][CH3:26],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CCCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,2.0
O(C[C@@H](N=C(O)C)C(O)=NCc1ccccc1)C,,,,,1.0,1.0,1.0,,1.0,COCC(N=C(C)O)C(O)=NCc1ccccc1,4.0
Clc1ccc(Cl)c(Cl)c1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,Clc1ccc(Cl)c(Cl)c1,4.0
C=C(CO)C1CC[C@]2(C)CC[C@]3(C)C(=CCC4[C@]5(C)C=CC(=O)C(C)(C)C5CC[C@]43C)C12,,,,,,,,,0.0,C=C(CO)C1CCC2(C)CCC3(C)C(=CCC4C5(C)C=CC(=O)C(C)(C)C5CCC43C)C12,0.0
OC[C@@H]1[C@@H](O)[C@H](O)[C@@H](N)C(O)O1,,,,,,1.0,1.0,,,NC1C(O)OC(CO)C(O)C1O,2.0
CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,2.0
ClC1(Cl)C(c2ccc(OC(C(=O)O)(C)C)cc2)C1,,,,,,,,,1.0,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,1.0
[O:1]=[c:2]1[nH:3][c:4](=[O:5])[n:6]([cH:7][c:8]1[F:9])[CH:10]2[O:11][CH:12]([CH2:13][OH:14])[CH:15]([OH:16])[CH2:17]2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1F,1.0
[O:1]=[C:2]([O:3][CH2:4][c:5]1[s:6][cH:7][n:8][cH:9]1)[NH:10][CH:11]([CH2:12][c:13]2[cH:14][cH:15][cH:16][cH:17][cH:18]2)[CH:19]([OH:20])[CH2:21][CH:22]([NH:23][C:24](=[O:25])[CH:26]([NH:27][C:28](=[O:29])[N:30]([CH3:31])[CH2:32][c:33]3[n:34][c:35]([s:36][cH:37]3)[CH:38]([CH3:39])[CH3:40])[CH:41]([CH3:42])[CH3:43])[CH2:44][c:45]4[cH:46][cH:47][cH:48][cH:49][cH:50]4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,2.0
O[C@@H]1C/C(=C/C=C\2/[C@H]3[C@@](C)([C@@H]([C@@H](CCCC(C)C)C)CC3)CCC/2)/C(=C)CC1,,,,,,,,,1.0,C=C1CCC(O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCC(C)C,1.0
O=C(Oc1cc([C@@H](N(C)C)C)ccc1)N(CC)C,,,,,,,,,1.0,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,1.0
CCOc1ccc2nc3ccc(=O)cc-3oc2c1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,CCOc1ccc2nc3ccc(=O)cc-3oc2c1,3.0
Oc1cc(O)cc(/C=C/c2ccc(O)cc2)c1,1.0,,,,,,,,,Oc1ccc(C=Cc2cc(O)cc(O)c2)cc1,1.0
OC(=NC(C)(C)C)[C@@H]1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)[C@H](N=C(O)C=C4)CC3)CC2)CC1,,,,,,,,,1.0,CC(C)(C)N=C(O)C1CCC2C3CCC4N=C(O)C=CC4(C)C3CCC12C,1.0
[O:1]=[C:2]([O:3][CH3:4])[NH:5][c:6]1[n:7][c:8]2[cH:9][cH:10][c:11]([S:12][CH2:13][CH2:14][CH3:15])[cH:16][c:17]2[nH:18]1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,2.0
N=C(N)N1CCc2ccccc2C1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N=C(N)N1CCc2ccccc2C1,1.0
O=C(O)C/C=C\C[C@H]1[C@@H]2CC[C@@H](C2)[C@@H]1NS(=O)(=O)c1ccccc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,O=C(O)CC=CCC1C2CCC(C2)C1NS(=O)(=O)c1ccccc1,2.0
CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4[C@]2(CCN3C)C1O5,,,,,,,,,0.0,CC(=O)OC1C=CC2C3Cc4ccc(O)c5c4C2(CCN3C)C1O5,0.0
[O:1]=[C:2]([OH:3])[CH:4]([O:5][c:6]1[n:7][c:8]([cH:9][c:10]([n:11]1)[CH3:12])[CH3:13])[C:14]([O:15][CH3:16])([c:17]2[cH:18][cH:19][cH:20][cH:21][cH:22]2)[c:23]3[cH:24][cH:25][cH:26][cH:27][cH:28]3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,COC(c1ccccc1)(c1ccccc1)C(Oc1nc(C)cc(C)n1)C(=O)O,2.0
OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,OC(CCC[n+]1ccc(-c2ccc(Cl)cc2)cc1)c1ccc(F)cc1,2.0
COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1OC,6.0
C[C@H](C(=O)c1ccc2c(c1)OCO2)N1CCCC1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,CC(C(=O)c1ccc2c(c1)OCO2)N1CCCC1,2.0
S(c1n(C)cnc1[N+](=O)[O-])c1ncnc2[nH]cnc12,1.0,,,,,,,,,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,1.0
O=C(OCC)CN[C@@H](C(=O)N1[C@H](C(O)=NCc2ccc(C(=NO)N)cc2)CC1)C1CCCCC1,,,,,1.0,,,,,CCOC(=O)CNC(C(=O)N1CCC1C(O)=NCc1ccc(C(N)=NO)cc1)C1CCCCC1,1.0
Brc1cc(F)c(Nc2ncnc3c2cc(OC)c(OCC2CCN(C)CC2)c3)cc1,,,,,,,,,1.0,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,1.0
O=C1[C@]2(C)[C@H]([C@H]3[C@@H]([C@]4(C)C(=CC3)CC(=O)CC4)CC2)CC1,,,,,,,,,1.0,CC12CCC3C(CC=C4CC(=O)CCC43C)C1CCC2=O,1.0
CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,5.0
CCc1cccc2c3c([nH]c12)[C@@](CC)(CC(=O)O)OCC3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,CCc1cccc2c3c([nH]c12)C(CC)(CC(=O)O)OCC3,1.0
CC(=O)OCC1OC(OC2C(CO)OC(OC3CC[C@]4(C)C(CCC5C4CC[C@]4(C)C5CC5O[C@]6(CCC(C)CO6)C(C)C54)C3)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,,,,,,,,,0.0,CC(=O)OCC1OC(OC2C(CO)OC(OC3CCC4(C)C(CCC5C4CCC4(C)C5CC5OC6(CCC(C)CO6)C(C)C54)C3)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C(OC2OC(CO)C(O)C(O)C2O)C1O,0.0
O=C1N=C(O)C(C(CCC)C)(CC)C(O)=N1,,,,,,1.0,1.0,,,CCCC(C)C1(CC)C(O)=NC(=O)N=C1O,2.0
[O:1]=[C:2]([NH2:3])[c:4]1[cH:5][c:6]([cH:7][c:8]2[cH:9][cH:10][n:11]([c:12]12)[CH2:13][CH2:14][CH2:15][OH:16])[CH2:17][CH:18]([NH:19][CH2:20][CH2:21][O:22][c:23]3[cH:24][cH:25][cH:26][cH:27][c:28]3[O:29][CH2:30][C:31]([F:32])([F:33])[F:34])[CH3:35],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(Cc1cc(C(N)=O)c2c(ccn2CCCO)c1)NCCOc1ccccc1OCC(F)(F)F,1.0
c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,1.0
O(C(Oc1ccccc1)CN(C)C)c1ccccc1,,,,,,,,,1.0,CN(C)CC(Oc1ccccc1)Oc1ccccc1,1.0
[Cl:1][c:2]1[cH:3][c:4]2[n:5][c:6]([NH:7][CH:8]([CH3:9])[CH3:10])[n:11]([c:12]2[cH:13][c:14]1[Cl:15])[CH:16]3[O:17][CH:18]([CH2:19][OH:20])[CH:21]([OH:22])[CH:23]3[OH:24],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1C1OC(CO)C(O)C1O,2.0
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1[C@@H](O)C=C(C)C[C@@H]21,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,CCCCCc1cc(O)c2c(c1)OC(C)(C)C1C(O)C=C(C)CC21,5.0
C/C(C=O)=C/CCC(C)C1CC[C@]2(C)C3=C(C(=O)C[C@]12C)[C@]1(C)CCC(O)C(C)(C)C1CC3,,,,,,,,,0.0,CC(C=O)=CCCC(C)C1CCC2(C)C3=C(C(=O)CC12C)C1(C)CCC(O)C(C)(C)C1CC3,0.0
[N:1]#[C:2][CH:3]1[N:4]([C:5](=[O:6])[CH:7]([NH2:8])[C:9]23[CH2:10][CH:11]4[CH2:12][CH:13]([CH2:14][C:15]([OH:16])([CH2:17]4)[CH2:18]2)[CH2:19]3)[CH:20]5[CH2:21][CH:22]5[CH2:23]1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N#CC1CC2CC2N1C(=O)C(N)C12CC3CC(CC(O)(C3)C1)C2,1.0
COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,COCc1c(C(C)C)nc(C(C)C)c(C=CC(O)CC(O)CC(=O)O)c1-c1ccc(F)cc1,2.0
C[C@@H](N/C(=N\C#N)Nc1ccncc1)C(C)(C)C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC(NC(=NC#N)Nc1ccncc1)C(C)(C)C,1.0
[O:1]=[C:2]([OH:3])[CH2:4][CH2:5][CH2:6][c:7]1[n:8][c:9]2[cH:10][c:11]([cH:12][cH:13][c:14]2[n:15]1[CH3:16])[N:17]([CH2:18][CH2:19][Cl:20])[CH2:21][CH2:22][Cl:23],1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(CCCC(=O)O)nc2cc(N(CCCl)CCCl)ccc21,1.0
C[C@@H](C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,CC(C#Cc1ccc(Cc2ccccc2)s1)NC(N)=O,6.0
CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21,5.0
Clc1cc2c(C(=C3CCN(Cc4cc(C)cnc4)CC3)c3ncccc3CC2)cc1,,,,,1.0,1.0,1.0,,1.0,Cc1cncc(CN2CCC(=C3c4ccc(Cl)cc4CCc4cccnc43)CC2)c1,4.0
CN[C@@H](C)Cc1ccccc1OC,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CNC(C)Cc1ccccc1OC,1.0
FC(F)(F)c1c([N+](=O)[O-])ccc(N=C(O)C(C)C)c1,1.0,,,,,1.0,1.0,,1.0,CC(C)C(O)=Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,4.0
COc1cccc([C@@]2(O)CCCC[C@@H]2CN(C)C)c1,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,COc1cccc(C2(O)CCCCC2CN(C)C)c1,5.0
[SH0](=O)(CCCC(F)(F)C(F)(F)F)CCCCCCCCC[C@H]1C2[C@H]3[C@@](C)([C@@H](O)CC3)CC[C@@H]2c2c(cc(O)cc2)C1,,,,,,,,,1.0,CC12CCC3c4ccc(O)cc4CC(CCCCCCCCC[S+]([O-])CCCC(F)(F)C(F)(F)F)C3C1CCC2O,1.0
CCOC(=O)C1(c2ccccc2)CCN(C)CC1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,6.0
[CH3:1][NH:2][C:3](=[O:4])[c:5]1[cH:6][cH:7][cH:8][cH:9][c:10]1[S:11][c:12]1[cH:13][cH:14][c:15]2[c:16](/[CH:17]=[CH:18]/[c:19]3[cH:20][cH:21][cH:22][cH:23][n:24]3)[n:25][nH:26][c:27]2[cH:28]1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CNC(=O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)n[nH]c2c1,2.0
Oc1ccc(O)cc1,,,,,,,,,1.0,Oc1ccc(O)cc1,1.0
CC(=O)OC[C@]1(O)C[C@]23CCC4[C@@](C)(CCC[C@@]4(C)C=O)C2CCC1C3,,,,,,,,,0.0,CC(=O)OCC1(O)CC23CCC4C(C)(C=O)CCCC4(C)C2CCC1C3,0.0
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@@H]2C[C@](C)(OC)[C@H](O)[C@@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)/C(=N\OCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,1.0
COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,COCC(c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)CC1C,2.0
O=C(Oc1ccc(N=C(O)C)cc1)CN(CC)CC,1.0,,,,1.0,,,,1.0,CCN(CC)CC(=O)Oc1ccc(N=C(C)O)cc1,3.0
COC1C=C2C(CCC(OC3OCC(O)C(O)C3O)C2(C)C)[C@]2(C)CC[C@@]3(C)C(C(C)CCC=C(C)C)C(OC4OC(COC(C)=O)C(OC(C)=O)C(O)C4O)C[C@]3(C)C12,,,,,,,,,0.0,COC1C=C2C(CCC(OC3OCC(O)C(O)C3O)C2(C)C)C2(C)CCC3(C)C(C(C)CCC=C(C)C)C(OC4OC(COC(C)=O)C(OC(C)=O)C(O)C4O)CC3(C)C12,0.0
COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC,4.0
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,,,,1.0,1.0,1.0,,,1.0,CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,4.0
COc1cccc(OC)c1-c1ccc(C[C@H](NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,COc1cccc(OC)c1-c1ccc(CC(NC(=O)c2c(Cl)cccc2Cl)C(=O)O)cc1,1.0
CNCCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,CNCCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,1.0
ON=C(O)/C=C/c1ccc(CNCCc2c(C)[nH]c3c2cccc3)cc1,,,,,,,,,1.0,Cc1[nH]c2ccccc2c1CCNCc1ccc(C=CC(O)=NO)cc1,1.0
[O:1]=[C:2]1[CH:3]=[CH:4][C:5]2([C:6](=[CH:7]1)[CH2:8][CH2:9][CH:10]3[CH:11]4[CH2:12][CH2:13][C:14]([OH:15])([C:16](=[O:17])[CH2:18][OH:19])[C:20]4([CH3:21])[CH2:22][CH:23]([OH:24])[CH:25]23)[CH3:26],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)CO,1.0
O=C1C(C)=CC(=O)c2c1cccc2,1.0,,,,,,,,0.0,CC1=CC(=O)c2ccccc2C1=O,1.0
COc1ccc2c(c1)Oc1cc(O)ccc1[C@@]21OC(=O)c2ccccc21,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,COc1ccc2c(c1)Oc1cc(O)ccc1C21OC(=O)c2ccccc21,5.0
[O:1]=[C:2]([NH:3][CH:4]1[CH2:5][CH2:6][CH:7]([CH2:8][CH2:9][N:10]2[CH2:11][CH2:12][N:13]([c:14]3[cH:15][cH:16][cH:17][c:18]([Cl:19])[c:20]3[Cl:21])[CH2:22][CH2:23]2)[CH2:24][CH2:25]1)[N:26]([CH3:27])[CH3:28],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,CN(C)C(=O)NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,2.0
Cn1c(N)nc2c3cccnc3ccc21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cn1c(N)nc2c3cccnc3ccc21,1.0
Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,1.0,,,,1.0,1.0,,,,Cc1c(F)c(NO)c2c(=O)cc(-c3ccc(N)c(F)c3)oc2c1F,3.0
OCCN(C)C,1.0,,,,,,,,,CN(C)CCO,1.0
